row_id,GEOIDFQ,geocoded_state,geocoded_latitude,geocoded_longitude,join_type,original_latitude,original_longitude,project,city,state,priinvest,pubinvest,totinvest,jobs,tech,company_name,category,public,private,Representative,Party,District,Census Region
512,5001900US4506,South Carolina,33.6,-80.79,geometry and state name,33.6,-80.79,Birla Carbon,Orangeburg,South Carolina,1000000000,0,1000000000,124,Batteries,Birla Carbon,All - Manufacturing,No,Yes,Rep. James Clyburn ,Democrat,SC-06,South
513,5001900US1310,Georgia,33.6,-83.79,geometry and state name,33.6,-83.79,Ascend Elements,Covington,Georgia,43000000,0,43000000,150,Batteries,Ascend Elements,All - Manufacturing,No,Yes,Rep. Mike Collins ,Republican,GA-10,South
514,5001900US4502,South Carolina,33.6,-81.7,geometry and state name,33.6,-81.7,Columbia Vehicle Group,Aiken,South Carolina,12000000,0,12000000,180,Electric Vehicles,Columbia Vehicle Group,All - Manufacturing,No,Yes,Rep. Joe Wilson ,Republican,SC-02,South
515,5001900US1310,Georgia,33.6,-83.79,geometry and state name,33.6,-83.79,Archer,Covington,Georgia,118000000,0,118000000,1000,Electric Vehicles,Archer,All - Manufacturing,No,Yes,Rep. Mike Collins ,Republican,GA-10,South
516,5001900US1310,Georgia,33.6,-83.7,geometry and state name,33.6,-83.7,Rivian,Rutledge,Georgia,5000000000,0,5000000000,7500,Electric Vehicles,Rivian,All - Manufacturing,No,Yes,Rep. Mike Collins ,Republican,GA-10,South
517,5001900US4506,South Carolina,33.66,-80.77,geometry and state name,33.66,-80.77,Preventing Outages & Enhancing Grid Resilience (IIJA Sec. 40101),,South Carolina,0,4665803,4665803,0,Grid,TRI-COUNTY ELECTRIC COOPERATIVE INC,All,Yes,No,Rep. James Clyburn ,Democrat,SC-06,South
518,5001900US0647,California,33.68,-117.79,geometry and state name,33.68,-117.79,Long Duration Demonstration Joint Initiative,,California,0,29999693,29999693,0,Grid,"CHARGE BLISS, INC",All,Yes,No,Rep. Dave Min ,Democrat,CA-47,West
519,5001900US0647,California,33.68,-117.79,geometry alone; state name conflicts,33.68,-117.79,Advanced Industrial Facilities Deployment Program,,Texas,0,75000000,75000000,0,Other,BASF Corporation,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
520,5001900US0647,California,33.68,-117.79,geometry and state name,33.68,-117.79,Energy Efficiency and Conservation Block Grant Program,,California,0,333830,333830,0,Other,CITY OF IRVINE,All,Yes,No,Rep. Dave Min ,Democrat,CA-47,West
521,5001900US0625,California,33.68,-116.15,geometry and state name,33.68,-116.15,Energy Efficiency and Conservation Block Grant Program,,California,0,76350,76350,0,Other,CITY OF COACHELLA,All,Yes,No,Rep. Raul Ruiz ,Democrat,CA-25,West
522,5001900US0647,California,33.68,-117.79,geometry and state name,33.68,-117.79,Advanced Technology Vehicles Manufacturing Loans,,California,0,5975641216,5975641216,0,Electric Vehicles,"RIVIAN NEW HORIZON, LLC",All - Manufacturing,Yes,No,Rep. Dave Min ,Democrat,CA-47,West
523,5001900US0647,California,33.69,-117.99,geometry alone; state name conflicts,33.69,-117.99,Advanced Energy Manufacturing and Recycling Grant,,Michigan,0,28248485,28248485,0,Other,TS Conductor Corp.,All - Manufacturing,Yes,No,Undetermined,Undetermined,,
524,5001900US0640,California,33.7,-117.7,geometry and state name,33.7,-117.7,Enevate,Irvine,California,0,0,0,0,Batteries,Enevate,All - Manufacturing,No,Yes,Rep. Young Kim ,Republican,CA-40,West
525,5001900US1313,Georgia,33.719,-84.002,geometry and state name¹,33.7,-84,LioChem,Conyers,Georgia,0,0,0,0,Batteries,LioChem,All - Manufacturing,No,Yes,Rep. David Scott ,Democrat,GA-13,South
526,5001900US0647,California,33.678,-117.912,geometry and state name¹,33.7,-117.9,ChargeTronix,Costa Mesa,California,0,0,0,0,Electric Vehicles,ChargeTronix,All - Manufacturing,No,Yes,Rep. Dave Min ,Democrat,CA-47,West
527,5001900US0106,Alabama,33.7,-86.7,geometry and state name,33.7,-86.7,Autocar,Birmingham,Alabama,0,0,0,0,Electric Vehicles,Autocar,All - Manufacturing,No,Yes,Rep. Gary Palmer ,Republican,AL-06,South
528,5001900US1303,Georgia,33.7,-85.29,geometry and state name,33.7,-85.29,Honda,Tallapoosa,Georgia,0,0,0,0,Electric Vehicles,Honda,All - Manufacturing,No,Yes,Rep. Brian Jack ,Republican,GA-03,South
529,5001900US2802,Mississippi,33.7,-89.79,geometry and state name,33.7,-89.79,Modine,Grenada,Mississippi,7000000,0,7000000,0,Heat Pumps & Clean HVAC,Modine,All - Manufacturing,No,Yes,Rep. Bennie Thompson ,Democrat,MS-02,South
530,5001900US0642,California,33.7,-118.2,geometry and state name,33.7,-118.2,Long Beach Harbor Commission (Pier Port),Long Beach,California,0,0,0,0,Offshore Wind,Long Beach Harbor Commission (Pier Port),All - Manufacturing,No,Yes,Rep. Robert Garcia ,Democrat,CA-42,West
531,5001900US0642,California,33.7,-118.2,geometry and state name,33.7,-118.2,Long Beach Harbor Commission (Pier Port),Long Beach,California,6500000,0,6500000,0,Offshore Wind,Long Beach Harbor Commission (Pier Port),All - Manufacturing,No,Yes,Rep. Robert Garcia ,Democrat,CA-42,West
532,5001900US1306,Georgia,33.844,-84.474,geometry and state name¹,33.7,-84.4,Rayzon/Adion Solar,Atlanta,Georgia,0,0,0,0,Solar,Rayzon/Adion Solar,All - Manufacturing,No,Yes,Rep. Richard McCormick ,Republican,GA-06,South
533,5001900US0504,Arkansas,33.72,-94.39,geometry and state name,33.72,-94.39,Carbon Capture Demonstration Projects Program,,Arkansas,0,7581354,7581354,0,Fossil,SOUTHERN STATES ENERGY BOARD,All,Yes,No,Rep. Bruce Westerman ,Republican,AR-04,South
534,5001900US0641,California,33.72,-116.36,geometry and state name,33.72,-116.36,Energy Efficiency and Conservation Block Grant Program,,California,0,118040,118040,0,Other,CITY OF PALM DESERT,All,Yes,No,Rep. Ken Calvert ,Republican,CA-41,West
535,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Preventing Outages & Enhancing Grid Resilience (IIJA Sec. 40101),,Georgia,0,26019581,26019581,0,Grid,Georgia Environmental Finance Authority,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
536,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Smart Grid Investment Matching Grants Program,,Georgia,0,160296888,160296888,0,Grid,GEORGIA POWER COMPANY,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
537,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Industrial Research and Assessment Centers,,Georgia,0,3750000,3750000,0,Other,Georgia Tech Research Corporation,All - Manufacturing,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
538,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Industrial Research and Assessment Centers,,Georgia,0,2000000,2000000,0,Other,ATLANTA TECHNICAL COLLEGE,All - Manufacturing,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
539,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Industrial Research and Assessment Centers,,Georgia,0,1400000,1400000,0,Other,Georgia Tech Research Corporation,All - Manufacturing,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
540,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Clean Hydrogen Electrolysis Program,,Georgia,0,3577398,3577398,0,Hydrogen,Georgia Tech Research Corporation,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
541,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Clean Hydrogen Electrolysis Program,,Georgia,0,2400000,2400000,0,Hydrogen,Georgia Tech Research Corporation,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
542,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Energy Efficiency and Conservation Block Grant Program,,Georgia,0,2989230,2989230,0,Other,Georgia Environmental Finance Authority,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
543,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Energy Efficiency and Conservation Block Grant Program,,Georgia,0,152310,152310,0,Other,CITY OF SOUTH FULTON,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
544,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Energy Efficiency and Conservation Block Grant Program,,Georgia,0,528330,528330,0,Other,City of Atlanta,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
545,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Energy Efficiency Materials Pilot Program,,Georgia,0,5870000,5870000,0,Other,"SOUTHFACE ENERGY INSTITUTE, INC",All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
546,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Energy Efficiency Revolving Loan Fund Capitalization Grant Program,,Georgia,0,2453810,2453810,0,Other,Georgia Environmental Finance Authority,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
547,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Grants for Updating Building Energy Codes,,Georgia,0,1397000,1397000,0,Other,SOUTHEAST ENERGY EFFICIENCY ALLIANCE INC,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
548,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Grants for Updating Building Energy Codes,,Georgia,0,986575,986575,0,Other,SOUTHEAST ENERGY EFFICIENCY ALLIANCE INC,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
549,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Grants for Updating Building Energy Codes,,Georgia,0,1600000,1600000,0,Other,SOUTHEAST ENERGY EFFICIENCY ALLIANCE INC,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
550,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,IRA Section 50121 Home Energy Whole House Rebates,,Georgia,0,109600726,109600726,0,Other,Georgia Environmental Finance Authority,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
551,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,IRA Section 50122A High Efficiency Rebate Program States,,Georgia,0,109178020,109178020,0,Other,Georgia Environmental Finance Authority,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
552,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,State Energy Program Grants,,Georgia,0,10814200,10814200,0,Other,Georgia Environmental Finance Authority,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
553,5001900US1305,Georgia,33.75,-84.39,geometry and state name,33.75,-84.39,Weatherization Assistance Program,,Georgia,0,84313639,84313639,0,Other,Georgia Environmental Finance Authority,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
554,5001900US0642,California,33.76,-118.19,geometry and state name,33.76,-118.19,Energy Efficiency and Conservation Block Grant Program,,California,0,423290,423290,0,Other,"Long Beach, City Of",All,Yes,No,Rep. Robert Garcia ,Democrat,CA-42,West
555,5001900US1305,Georgia,33.77,-84.29,geometry and state name,33.77,-84.29,Energy Efficiency and Conservation Block Grant Program,,Georgia,0,400000,400000,0,Other,CITY OF DECATUR,All,Yes,No,Rep. Nikema Williams ,Democrat,GA-05,South
556,5001900US4502,South Carolina,33.78,-81.2,geometry and state name,33.78,-81.2,Phono Solar (SUMEC Group),,South Carolina,0,0,0,0,Solar,Phono Solar (SUMEC Group),All - Manufacturing,No,Yes,Rep. Joe Wilson ,Republican,SC-02,South
557,5001900US0645,California,33.787,-117.932,geometry and state name¹,33.78,-118,Harbinger Motors,Garden Grove,California,0,0,0,160,Electric Vehicles,Harbinger Motors,All - Manufacturing,No,Yes,Rep. Derek Tran ,Democrat,CA-45,West
558,5001900US0642,California,33.79,-118.16,geometry alone; state name conflicts,33.79,-118.16,Energy Storage Demonstration Pilot Grant Program,,Minnesota,0,10000000,10000000,0,Grid,REJOULE INCORPORATED,All,Yes,No,Undetermined,Undetermined,,
559,5001900US0640,California,33.8,-117.83,geometry and state name,33.8,-117.83,Energy Efficiency and Conservation Block Grant Program,,California,0,189950,189950,0,Other,"ORANGE, CITY OF",All,Yes,No,Rep. Young Kim ,Republican,CA-40,West
560,5001900US4506,South Carolina,33.88,-80.9,geometry and state name,33.88,-80.9,Westinghouse,Columbia,South Carolina,0,0,0,0,Nuclear,Westinghouse,All - Manufacturing,No,Yes,Rep. James Clyburn ,Democrat,SC-06,South
561,5001900US0645,California,33.88,-117.92,geometry and state name,33.88,-117.92,Energy Efficiency and Conservation Block Grant Program,,California,0,183850,183850,0,Other,"Fullerton, City Of",All,Yes,No,Rep. Derek Tran ,Democrat,CA-45,West
562,5001900US0645,California,33.88,-117.896,geometry and state name¹,33.89,-117.9,Mullen Automotive,Fullerton,California,0,0,0,0,Batteries,Mullen Automotive,All - Manufacturing,No,Yes,Rep. Derek Tran ,Democrat,CA-45,West
563,5001900US0646,California,33.845,-117.952,geometry and state name¹,33.89,-117.9,Solid Energies Inc.,Anaheim,California,4000000,0,4000000,0,Batteries,Solid Energies Inc.,All - Manufacturing,No,Yes,Rep. Luis Correa ,Democrat,CA-46,West
564,5001900US0646,California,33.845,-117.952,geometry and state name¹,33.89,-117.8,Phoenix Motorcars,Anaheim,California,0,0,0,0,Electric Vehicles,Phoenix Motorcars,All - Manufacturing,No,Yes,Rep. Luis Correa ,Democrat,CA-46,West
565,5001900US4505,South Carolina,33.89,-80.4,geometry and state name,33.89,-80.4,SPI Energy/Solar4America,Sumter County,South Carolina,0,0,0,0,Solar,SPI Energy/Solar4America,All - Manufacturing,No,Yes,Rep. Ralph Norman ,Republican,SC-05,South
566,5001900US4506,South Carolina,33.89,-80.29,geometry and state name,33.89,-80.29,e-VAC Magnetics,Sumter,South Carolina,500000000,0,500000000,300,Electric Vehicles,e-VAC Magnetics,All - Manufacturing,No,Yes,Rep. James Clyburn ,Democrat,SC-06,South
567,5001900US4505,South Carolina,33.89,-80.4,geometry and state name,33.89,-80.4,SPI Energy/SEM Wafertech,Sumter County,South Carolina,66000000,0,66000000,300,Solar,SPI Energy/SEM Wafertech,All - Manufacturing,No,Yes,Rep. Ralph Norman ,Republican,SC-05,South
568,5001900US4506,South Carolina,33.89,-80.9,geometry and state name,33.89,-80.9,Cirba Solutions,Columbia,South Carolina,323000000,0,323000000,310,Batteries,Cirba Solutions,All - Manufacturing,No,Yes,Rep. James Clyburn ,Democrat,SC-06,South
569,5001900US1311,Georgia,33.95,-84.54,geometry and state name,33.95,-84.54,Energy Efficiency and Conservation Block Grant Program,,Georgia,0,557290,557290,0,Other,COUNTY OF COBB,All,Yes,No,Rep. Barry Loudermilk ,Republican,GA-11,South
570,5001900US0103,Alabama,33.96,-86.09,geometry and state name,33.96,-86.09,USNC,Gadsden,Alabama,232000000,0,232000000,250,Nuclear,USNC,All - Manufacturing,No,Yes,Rep. Mike D. Rogers ,Republican,AL-03,South
571,5001900US0638,California,33.96,-118.02,geometry and state name,33.96,-118.02,Energy Efficiency and Conservation Block Grant Program,,California,0,140540,140540,0,Other,CITY OF WHITTIER,All,Yes,No,Rep. Linda Sánchez ,Democrat,CA-38,West
572,5001900US1304,Georgia,33.97,-84.21,geometry and state name,33.97,-84.21,Grants for Updating Building Energy Codes,,Georgia,0,2850000,2850000,0,Other,"American Society of Heating, Refrigerating and Air-conditioning Engineers, Inc.",All,Yes,No,Rep. Henry Johnson Jr.,Democrat,GA-04,South
573,5001900US0638,California,33.98,-118.08,geometry and state name,33.98,-118.08,Energy Efficiency and Conservation Block Grant Program,,California,0,120010,120010,0,Other,City of Pico Rivera,All,Yes,No,Rep. Linda Sánchez ,Democrat,CA-38,West
574,5001900US0639,California,33.98,-117.37,geometry and state name,33.98,-117.37,Energy Efficiency and Conservation Block Grant Program,,California,0,477090,477090,0,Other,County of Riverside,All,Yes,No,Rep. Mark Takano ,Democrat,CA-39,West
575,5001900US0639,California,33.98,-117.37,geometry and state name,33.98,-117.37,Energy Efficiency and Conservation Block Grant Program,,California,0,325070,325070,0,Other,CITY OF RIVERSIDE,All,Yes,No,Rep. Mark Takano ,Democrat,CA-39,West
576,5001900US4002,Oklahoma,33.99,-96.38,geometry and state name,33.99,-96.38,Energy Efficiency and Conservation Block Grant Program,,Oklahoma,0,82030,82030,0,Other,Choctaw Nation of Oklahoma,All,Yes,No,Rep. Josh Brecheen ,Republican,OK-02,South
577,5001900US1306,Georgia,33.912,-84.557,geometry and state name¹,34,-84.5,Birla Carbon,Marietta,Georgia,0,0,0,0,Batteries,Birla Carbon,All - Manufacturing,No,Yes,Rep. Richard McCormick ,Republican,GA-06,South
578,5001900US1309,Georgia,34,-84,geometry and state name³,34,-84,Stryten Energy,,Georgia,0,0,0,0,Batteries,Stryten Energy,All - Manufacturing,No,Yes,Undetermined,Republican,,South
579,5001900US0635,California,34.042,-117.756,geometry and state name¹,34,-117.7,Siemens,Pomona,California,40000000,0,40000000,0,Electric Vehicles,Siemens,All - Manufacturing,No,Yes,Rep. Norma Torres ,Democrat,CA-35,West
580,5001900US0504,Arkansas,34,-93.09,geometry and state name,34,-93.09,SGL Carbon,Arkadelphia,Arkansas,5000000,0,5000000,35,Electric Vehicles,SGL Carbon,All - Manufacturing,No,Yes,Rep. Bruce Westerman ,Republican,AR-04,South
581,5001900US1304,Georgia,33.944,-84.211,geometry and state name¹,34,-84.2,Suniva,Norcross,Georgia,110000000,0,110000000,240,Solar,Suniva,All - Manufacturing,No,Yes,Rep. Henry Johnson Jr.,Democrat,GA-04,South
582,5001900US4502,South Carolina,33.998,-81.097,geometry and state name¹,34,-81.09,Enphase Energy/Flex,West Columbia,South Carolina,20000000,0,20000000,600,Solar,Enphase Energy/Flex,All - Manufacturing,No,Yes,Rep. Joe Wilson ,Republican,SC-02,South
583,5001900US1314,Georgia,33.999,-85.239,geometry and state name¹,34,-85.29,Solarcycle,Cedartown,Georgia,344000000,0,344000000,600,Solar,Solarcycle,All - Manufacturing,No,Yes,Rep. Marjorie Greene ,Republican,GA-14,South
584,5001900US0638,California,34,-117.82,geometry and state name³,34,-117.82,Energy Efficiency and Conservation Block Grant Program,,California,0,114980,114980,0,Other,"DIAMOND BAR, CITY OF",All,Yes,No,Undetermined,Democrat,,West
585,5001900US4506,South Carolina,34,-81.04,geometry and state name²,34,-81.04,Energy Efficiency and Conservation Block Grant Program,,South Carolina,0,2176180,2176180,0,Other,EXECUTIVE OFFICE OF THE STATE OF SOUTH CAROLINA,All,Yes,No,Undetermined,Undetermined,,
586,5001900US4506,South Carolina,34,-81.04,geometry and state name²,34,-81.04,IRA Section 50121 Home Energy Whole House Rebates,,South Carolina,0,1721310,1721310,0,Other,EXECUTIVE OFFICE OF THE STATE OF SOUTH CAROLINA,All,Yes,No,Undetermined,Undetermined,,
587,5001900US4506,South Carolina,34,-81.04,geometry and state name²,34,-81.04,IRA Section 50122A High Efficiency Rebate Program States,,South Carolina,0,1711291,1711291,0,Other,EXECUTIVE OFFICE OF THE STATE OF SOUTH CAROLINA,All,Yes,No,Undetermined,Undetermined,,
588,5001900US4506,South Carolina,34,-81.04,geometry and state name²,34,-81.04,State Energy Program Grants,,South Carolina,0,6883410,6883410,0,Other,EXECUTIVE OFFICE OF THE STATE OF SOUTH CAROLINA,All,Yes,No,Undetermined,Undetermined,,
589,5001900US4506,South Carolina,34,-81.04,geometry and state name²,34,-81.04,Weatherization Assistance Program,,South Carolina,0,42582236,42582236,0,Other,South Carolina Office Of State Treasurer,All,Yes,No,Undetermined,Undetermined,,
590,5001900US0636,California,34.02,-118.48,geometry and state name,34.02,-118.48,Energy Efficiency and Conservation Block Grant Program,,California,0,157730,157730,0,Other,CITY OF SANTA MONICA,All,Yes,No,Rep. Ted Lieu ,Democrat,CA-36,West
591,5001900US0634,California,34.05,-118.24,geometry and state name,34.05,-118.24,Four Regional Clean Direct Air Capture Hubs,,California,0,10414990,10414990,0,Fossil,CARBON CAPTURE INC,All,Yes,No,Rep. Jimmy Gomez ,Democrat,CA-34,West
592,5001900US0634,California,34.05,-118.24,geometry and state name,34.05,-118.24,Smart Grid Investment Matching Grants Program,,California,0,48000000,48000000,0,Grid,LOS ANGELES DEPARTMENT OF WATER & POWER,All,Yes,No,Rep. Jimmy Gomez ,Democrat,CA-34,West
